COD_UBIC_P,DESC_LINEA,COD_VARIAN,X,Y,DESC_VARIA,tipo_dia,cod_variante,frecuencia,cod_ubic_parada,hora,dia_anterior
3700,546,218,575810.221764459,6139470.09866921,A,1,218,50,3700,28,N
3700,546,218,575810.221764459,6139470.09866921,A,2,218,50,3700,28,N
3230,546,217,577364.80382,6139662.53484,B,3,217,50,3230,29,N
3700,546,218,575810.221764459,6139470.09866921,A,3,218,50,3700,29,N
3808,546,218,576023.816950601,6139487.52246079,A,1,218,50,3808,29,N
3808,546,218,576023.816950601,6139487.52246079,A,2,218,50,3808,29,N
3231,546,217,577215.23068,6139557.24971,B,3,217,50,3231,30,N
3237,546,218,576297.766972955,6139337.2284117,A,1,218,50,3237,30,N
3237,546,218,576297.766972955,6139337.2284117,A,2,218,50,3237,30,N
3238,546,218,576388.06779,6139264.84476,A,1,218,50,3238,30,N
3238,546,218,576388.06779,6139264.84476,A,2,218,50,3238,30,N
3808,546,218,576023.816950601,6139487.52246079,A,3,218,50,3808,30,N
3232,546,217,577084.90176,6139406.85518,B,3,217,50,3232,31,N
3237,546,218,576297.766972955,6139337.2284117,A,3,218,50,3237,31,N
3238,546,218,576388.06779,6139264.84476,A,3,218,50,3238,31,N
3239,546,218,576543.31932,6139099.73964,A,1,218,50,3239,31,N
3239,546,218,576543.31932,6139099.73964,A,2,218,50,3239,31,N
3233,546,217,576916.14336,6139163.71001,B,3,217,50,3233,32,N
3239,546,218,576543.31932,6139099.73964,A,3,218,50,3239,32,N
3240,546,218,576677.516758924,6138946.10363214,A,1,218,50,3240,32,N
3240,546,218,576677.516758924,6138946.10363214,A,2,218,50,3240,32,N
3240,546,218,576677.516758924,6138946.10363214,A,3,218,50,3240,33,N
3793,546,218,576784.356021985,6138872.18309925,A,1,218,50,3793,33,N
3793,546,218,576784.356021985,6138872.18309925,A,2,218,50,3793,33,N
4207,546,217,576740.38108,6138914.86747,B,3,217,50,4207,33,N
3183,546,218,576903.79097,6139121.60427,A,1,218,50,3183,34,N
3183,546,218,576903.79097,6139121.60427,A,2,218,50,3183,34,N
3234,546,217,576619.71109,6139030.67751,B,3,217,50,3234,34,N
3793,546,218,576784.356021985,6138872.18309925,A,3,218,50,3793,34,N
3183,546,218,576903.79097,6139121.60427,A,3,218,50,3183,35,N
3184,546,218,577060.63233,6139344.78247,A,1,218,50,3184,35,N
3184,546,218,577060.63233,6139344.78247,A,2,218,50,3184,35,N
3235,546,217,576438.00918,6139237.57617,B,3,217,50,3235,35,N
3184,546,218,577060.63233,6139344.78247,A,3,218,50,3184,36,N
3185,546,218,577241.06468,6139557.35163,A,1,218,50,3185,36,N
3185,546,218,577241.06468,6139557.35163,A,2,218,50,3185,36,N
3236,546,217,576255.85802,6139384.72657,B,3,217,50,3236,36,N
3185,546,218,577241.06468,6139557.35163,A,3,218,50,3185,37,N
3186,546,218,577377.964,6139655.06508,A,1,218,50,3186,37,N
3186,546,218,577377.964,6139655.06508,A,2,218,50,3186,37,N
3668,546,217,576143.605983374,6139535.90241275,B,3,217,50,3668,37,N
3186,546,218,577377.964,6139655.06508,A,3,218,50,3186,38,N
3669,546,217,575878.687016063,6139485.26761717,B,3,217,50,3669,38,N
3670,546,217,575665.296815704,6139462.9241668,B,3,217,50,3670,39,N
4865,546,218,577765.8368,6139923.3792,A,3,218,50,4865,39,N
4865,546,218,577765.8368,6139923.3792,A,1,218,50,4865,39,N
4865,546,218,577765.8368,6139923.3792,A,2,218,50,4865,39,N
3189,546,218,578042.04004,6140123.99444,A,1,218,50,3189,40,N
3189,546,218,578042.04004,6140123.99444,A,2,218,50,3189,40,N
3671,546,217,575412.109573187,6139378.30358962,B,3,217,50,3671,40,N
3189,546,218,578042.04004,6140123.99444,A,3,218,50,3189,41,N
3191,546,218,578205.08662,6140235.95278,A,3,218,50,3191,41,N
3191,546,218,578205.08662,6140235.95278,A,1,218,50,3191,41,N
3191,546,218,578205.08662,6140235.95278,A,2,218,50,3191,41,N
3701,546,217,575215.213389499,6139257.42909847,B,3,217,50,3701,41,N
3193,546,218,578438.69512,6140394.83441,A,3,218,50,3193,42,N
3193,546,218,578438.69512,6140394.83441,A,1,218,50,3193,42,N
3193,546,218,578438.69512,6140394.83441,A,2,218,50,3193,42,N
3672,546,217,575026.66192,6139162.60171,B,3,217,50,3672,42,N
2461,546,217,575076.584359502,6139383.57069474,B,3,217,50,2461,43,N
3195,546,218,578608.989,6140511.05823,A,3,218,50,3195,43,N
3195,546,218,578608.989,6140511.05823,A,1,218,50,3195,43,N
3195,546,218,578608.989,6140511.05823,A,2,218,50,3195,43,N
2462,546,217,574891.06133,6139595.17338,B,3,217,50,2462,44,N
2464,546,217,574721.012124285,6139678.28496088,B,3,217,50,2464,44,N
3197,546,218,578774.70432,6140623.82591,A,3,218,50,3197,44,N
3197,546,218,578774.70432,6140623.82591,A,1,218,50,3197,44,N
3197,546,218,578774.70432,6140623.82591,A,2,218,50,3197,44,N
2465,546,217,574555.841274582,6139754.91922363,B,3,217,50,2465,45,N
2466,546,217,574404.452063412,6139826.95960688,B,3,217,50,2466,45,N
3199,546,218,578960.76428,6140767.82051,A,3,218,50,3199,45,N
3199,546,218,578960.76428,6140767.82051,A,1,218,50,3199,45,N
3199,546,218,578960.76428,6140767.82051,A,2,218,50,3199,45,N
3526,546,218,579167.56321,6140752.67945,A,3,218,50,3526,46,N
3692,546,217,574283.340694477,6139883.13022454,B,3,217,50,3692,46,N
2786,546,218,579303.3608,6140635.16518,A,3,218,50,2786,47,N
2786,546,218,579303.3608,6140635.16518,A,1,218,50,2786,47,N
2786,546,218,579303.3608,6140635.16518,A,2,218,50,2786,47,N
2787,546,218,579620.25053,6140640.00881,A,3,218,50,2787,47,N
3526,546,218,579167.56321,6140752.67945,A,1,218,50,3526,47,N
3526,546,218,579167.56321,6140752.67945,A,2,218,50,3526,47,N
3593,546,217,574268.21997,6140082.41991,B,3,217,50,3593,47,N
2787,546,218,579620.25053,6140640.00881,A,1,218,50,2787,48,N
2787,546,218,579620.25053,6140640.00881,A,2,218,50,2787,48,N
2788,546,218,579909.305831483,6140649.60217893,A,3,218,50,2788,48,N
3594,546,217,574247.11307,6140407.25051,B,3,217,50,3594,48,N
3595,546,217,574163.90455,6140595.17654,B,3,217,50,3595,48,N
2788,546,218,579909.305831483,6140649.60217893,A,1,218,50,2788,49,N
2788,546,218,579909.305831483,6140649.60217893,A,2,218,50,2788,49,N
2789,546,218,580154.43645057,6140709.12580171,A,3,218,50,2789,49,N
2790,546,218,580279.99168,6140751.81911,A,3,218,50,2790,49,N
2082,546,217,574052.38045,6140931.91643,B,3,217,50,2082,50,N
2789,546,218,580154.43645057,6140709.12580171,A,1,218,50,2789,50,N
2789,546,218,580154.43645057,6140709.12580171,A,2,218,50,2789,50,N
2790,546,218,580279.99168,6140751.81911,A,1,218,50,2790,50,N
2790,546,218,580279.99168,6140751.81911,A,2,218,50,2790,50,N
2791,546,218,580487.98302,6140795.80834,A,3,218,50,2791,50,N
2791,546,218,580487.98302,6140795.80834,A,1,218,50,2791,50,N
2791,546,218,580487.98302,6140795.80834,A,2,218,50,2791,50,N
2792,546,218,580679.08918491,6140824.71207969,A,3,218,50,2792,50,N
2083,546,217,573733.228153418,6140909.63911372,B,3,217,50,2083,51,N
2084,546,217,573459.18518,6140885.47149,B,3,217,50,2084,51,N
2792,546,218,580679.08918491,6140824.71207969,A,1,218,50,2792,51,N
2792,546,218,580679.08918491,6140824.71207969,A,2,218,50,2792,51,N
2793,546,218,581165.025966674,6140968.31331303,A,3,218,50,2793,51,N
6797,546,218,580886.359693662,6140904.67835514,A,3,218,50,6797,51,N
6797,546,218,580886.359693662,6140904.67835514,A,1,218,50,6797,51,N
6797,546,218,580886.359693662,6140904.67835514,A,2,218,50,6797,51,N
2085,546,217,573112.449508053,6140867.64068494,B,3,217,50,2085,52,N
2793,546,218,581165.025966674,6140968.31331303,A,1,218,50,2793,52,N
2793,546,218,581165.025966674,6140968.31331303,A,2,218,50,2793,52,N
2794,546,218,581337.287070661,6140986.16485766,A,3,218,50,2794,52,N
