COD_UBIC_P,DESC_LINEA,COD_VARIAN,franja_horaria,cant_viajes
5687,109,2216,18-00,6
5687,109,2407,10-18,1
5687,109,2421,00-10,447
5687,109,2421,10-18,736
5687,109,2421,18-00,68
5687,109,2479,10-18,7
5687,109,2484,00-10,21
5687,109,2484,10-18,4
5687,109,2484,18-00,20
5687,109,2485,10-18,1
5687,109,2486,00-10,3
5687,109,2486,10-18,12
5687,109,2486,18-00,10
5687,109,2514,00-10,103
5687,109,2514,10-18,8
5687,109,2514,18-00,59
5687,109,2949,18-00,2
5687,109,2950,00-10,1
5687,109,2950,10-18,4
5687,109,2951,00-10,3
5687,109,7866,18-00,8
5687,109,7868,00-10,1
5687,151,3363,00-10,1099
5687,151,3363,10-18,1071
5687,151,3363,18-00,359
5687,151,3450,10-18,21
5687,151,3450,18-00,1
5687,151,3451,00-10,17
5687,151,3451,18-00,5
5687,151,7680,00-10,4
5687,151,7680,10-18,40
5687,151,7680,18-00,40
5687,407,52,00-10,307
5687,407,52,10-18,510
5687,407,52,18-00,248
5687,407,53,00-10,39
5687,407,53,18-00,5
5687,407,2055,10-18,1
5687,407,2055,18-00,5
5687,546,217,00-10,909
5687,546,217,10-18,1613
5687,546,217,18-00,534
5687,PRUEX_77,8048,00-10,99
5687,PRUEX_77,8048,10-18,319
5687,PRUEX_77,8048,18-00,84
5688,CA1,3032,00-10,154
5688,CA1,3032,10-18,1532
5688,CA1,3032,18-00,356
5689,CA1,3032,00-10,216
5689,CA1,3032,10-18,2660
5689,CA1,3032,18-00,632
5690,CA1,3032,00-10,140
5690,CA1,3032,10-18,2321
5690,CA1,3032,18-00,600
5690,CA1,3034,18-00,2
5692,L15,3044,00-10,19
5692,L15,3044,10-18,5
5692,L15,3044,18-00,111
5693,CA1,3032,10-18,12
5693,CA1,3032,18-00,4
5693,CA1,3033,00-10,11117
5693,CA1,3033,10-18,31704
5693,CA1,3033,18-00,11301
5694,133,7452,00-10,20
5696,CA1,3033,00-10,507
5696,CA1,3033,10-18,1470
5696,CA1,3033,18-00,350
5697,522,184,00-10,15
5697,522,184,10-18,1
5697,522,2426,00-10,5
5697,522,2426,10-18,33
5697,522,2426,18-00,8
5699,404,20,00-10,21
5699,404,20,10-18,79
5699,404,20,18-00,11
5699,404,2823,00-10,6
5702,195,8098,18-00,12
5703,103,3071,00-10,6
5703,103,3071,10-18,40
5703,103,3090,18-00,48
5703,109,3110,10-18,1
5703,110,3113,10-18,2
5703,195,3081,18-00,9
5704,402,8100,00-10,12
5704,402,8100,10-18,66
5704,402,8100,18-00,15
5705,407,49,00-10,38
5705,407,49,10-18,127
5705,407,49,18-00,43
5705,407,50,10-18,1
5706,409,55,00-10,4
5706,409,55,10-18,9
5706,409,55,18-00,3
5706,409,3124,00-10,46
5706,409,3124,10-18,115
5706,409,3124,18-00,19
5706,409,7992,10-18,35
5706,409,7994,10-18,2
5707,409,58,00-10,40
5707,409,58,10-18,59
5707,409,58,18-00,37
5707,409,59,18-00,1
5707,409,60,00-10,3
5707,409,60,10-18,3
5707,409,60,18-00,4
5707,409,3125,00-10,225
5707,409,3125,10-18,216
5707,409,3125,18-00,99
5707,409,3126,00-10,79
5707,409,3126,10-18,106
5707,409,3127,00-10,27
5707,409,3128,00-10,2
5707,409,3177,00-10,20
5707,409,3177,10-18,1
5709,181,7602,00-10,17725
5709,181,7602,10-18,29493
5709,181,7602,18-00,12098
5709,182,1299,00-10,1172
5709,182,1299,18-00,13
5709,182,3238,00-10,179
5709,183,7606,00-10,24339
5709,183,7606,10-18,32637
5709,183,7606,18-00,11823
5709,183,7608,00-10,31
5709,183,7608,18-00,22
5710,456,2088,00-10,9
5710,456,2088,10-18,158
5710,456,2088,18-00,33
5710,456,2996,00-10,59
5710,456,2996,10-18,8
5710,456,2996,18-00,9
5711,456,101,00-10,80
5711,456,103,10-18,8
5711,456,2089,00-10,548
5711,456,2089,10-18,907
5711,456,2089,18-00,92
5711,456,2997,00-10,400
5711,456,2997,10-18,89
5711,456,2997,18-00,181
5712,G,3402,00-10,17
5712,G,3402,10-18,78
5712,G,3402,18-00,95
5712,G,3404,10-18,77
5712,G,3404,18-00,28
5713,526,3370,10-18,10
5713,526,3370,18-00,2
5714,526,3370,00-10,9
5714,526,3370,10-18,9
5714,526,3370,18-00,3
5714,526,3544,00-10,1
5715,150,1007,00-10,73
5715,150,1007,10-18,155
5715,150,1007,18-00,49
5715,150,1009,00-10,2
5715,150,3322,18-00,8
5715,582,220,00-10,1382
5715,582,220,10-18,1720
5715,582,220,18-00,535
5716,169,1162,00-10,18
5716,169,1162,10-18,90
5716,169,1162,18-00,33
5716,169,1163,00-10,25
5716,169,1163,10-18,240
5716,169,1163,18-00,46
5716,169,1164,00-10,2
5716,169,1164,10-18,6
5716,169,1164,18-00,3
5716,169,1165,00-10,7
5716,169,1165,10-18,2
5716,169,2845,00-10,5
5716,169,2845,10-18,12
5716,169,2845,18-00,27
5716,169,2847,00-10,31
5716,169,2847,10-18,5
5716,169,2847,18-00,37
5716,169,2848,00-10,3
5716,169,2848,18-00,1
5716,169,2849,18-00,1
5716,169,2905,00-10,16
5716,169,2906,00-10,6
5716,169,2906,10-18,2
5716,169,2908,00-10,1
5716,169,2908,10-18,10
5716,169,2908,18-00,2
5716,169,2909,10-18,1
5716,169,2909,18-00,1
5716,192,1407,00-10,2
5716,192,2232,00-10,6
5716,192,2232,10-18,1
5716,456,2088,00-10,5
5716,456,2088,10-18,18
5716,456,2088,18-00,9
5716,456,2996,10-18,1
5716,456,2996,18-00,9
5717,147,3359,00-10,9
5717,147,3359,10-18,1
5717,147,3359,18-00,22
5717,147,3389,00-10,31
5717,147,3389,10-18,140
5717,147,3389,18-00,55
5717,147,3433,10-18,1
5717,147,3434,10-18,2
5717,147,3434,18-00,3
5717,147,3440,10-18,50
5717,147,3440,18-00,15
5717,147,3592,18-00,3
5717,582,219,00-10,30
5717,582,219,10-18,172
5717,582,219,18-00,72
5717,L29,3353,00-10,35
5717,L29,3353,10-18,102
5717,L29,3353,18-00,41
5717,L29,3597,10-18,8
5717,L29,3644,00-10,1
5717,L29,3644,10-18,49
5717,L29,3644,18-00,4
5720,M-A,7376,18-00,103
5732,147,3359,00-10,41
5732,147,3359,10-18,1
5732,147,3359,18-00,5
5732,147,3389,00-10,27
5732,147,3389,10-18,122
5732,147,3389,18-00,52
5732,147,3433,10-18,3
5732,147,3434,00-10,3
5732,147,3434,10-18,2
5732,147,3440,00-10,1
5732,147,3440,10-18,39
5732,147,3440,18-00,11
5732,147,3592,18-00,1
5732,405,37,00-10,2777
5732,405,37,10-18,3262
5732,405,37,18-00,2100
5732,L29,3353,00-10,62
5732,L29,3353,10-18,74
5732,L29,3353,18-00,21
5732,L29,3597,10-18,2
5732,L29,3644,00-10,31
5732,L29,3644,10-18,22
5732,L29,3644,18-00,1
5733,133,2267,00-10,2
5733,L15,2073,10-18,3
5733,L15,2073,18-00,3
5734,137,796,00-10,110
5734,137,796,10-18,1
5734,137,796,18-00,33
5734,137,815,00-10,263
5734,137,815,10-18,1258
5734,137,815,18-00,332
5734,137,2973,18-00,15
5734,137,2981,00-10,9
5734,137,2981,18-00,29
5734,137,3265,18-00,77
5734,137,3266,00-10,6
5734,137,3266,18-00,42
5742,L29,3644,10-18,21
5742,L29,3644,18-00,3
5743,L29,3644,00-10,4
5743,L29,3644,10-18,2
5743,L29,3644,18-00,2
5744,L29,3644,00-10,6
5744,L29,3644,10-18,1
5745,L29,3643,00-10,225
5745,L29,3643,10-18,326
5745,L29,3643,18-00,92
5746,L29,3643,00-10,206
5746,L29,3643,10-18,279
5746,L29,3643,18-00,51
5747,L29,3643,00-10,109
5747,L29,3643,10-18,146
5747,L29,3643,18-00,22
5748,L29,3643,00-10,51
5748,L29,3643,10-18,97
5748,L29,3643,18-00,26
5751,L7,2357,00-10,26
5751,L7,2357,10-18,48
5751,L7,2357,18-00,3
5751,L7,3193,18-00,2
5751,L7,3657,00-10,1
5751,L7,3657,10-18,7
5752,L7,2357,00-10,15
5752,L7,2357,10-18,57
5752,L7,2357,18-00,14
5752,L7,3193,18-00,4
5752,L7,3657,00-10,3
5752,L7,3657,10-18,14
5754,147,3359,00-10,23
5754,147,3359,10-18,4
5754,147,3359,18-00,4
5754,147,3389,00-10,55
5754,147,3389,10-18,173
5754,147,3389,18-00,57
5754,147,3433,10-18,2
5754,147,3434,10-18,3
5754,147,3434,18-00,5
5754,147,3440,00-10,9
5754,147,3440,10-18,65
5754,147,3440,18-00,7
5754,147,3592,18-00,3
5754,G3,3344,00-10,9
5754,G3,3344,10-18,5
5754,L29,3353,00-10,68
5754,L29,3353,10-18,139
5754,L29,3353,18-00,28
5754,L29,3597,10-18,4
5754,L29,3644,00-10,25
5754,L29,3644,10-18,20
5754,L29,3644,18-00,1
5761,104,356,00-10,4
5761,104,356,18-00,14
5761,104,370,00-10,173
5761,104,370,10-18,407
5761,104,370,18-00,117
5761,104,371,18-00,10
5761,104,3061,00-10,47
5761,104,3061,10-18,31
5761,104,3061,18-00,49
5761,104,3063,00-10,1
5761,104,3063,18-00,1
5761,104,3066,18-00,17
5761,104,3067,18-00,8
5761,104,7873,18-00,8
5762,121,7884,00-10,240
5762,121,7884,10-18,1577
5762,121,7884,18-00,622
5762,121,8076,10-18,1
5773,L46,7999,10-18,3
5774,103,339,00-10,117
5774,103,2964,00-10,18
5774,103,7437,00-10,11
5774,103,7926,18-00,25
5774,L46,8000,00-10,170
5774,L46,8000,10-18,735
5774,L46,8000,18-00,152
5778,L20,1565,10-18,3
5778,L20,1565,18-00,3
5778,L21,1566,10-18,12
5779,L20,1565,18-00,2
5781,L20,1565,00-10,1
5781,L21,1566,00-10,1
5781,L21,7355,00-10,69
5783,L20,1565,10-18,2
5784,L20,1565,00-10,368
5784,L20,1565,10-18,713
5784,L20,1565,18-00,309
5784,L21,1566,00-10,643
5784,L21,1566,10-18,1243
5784,L21,1566,18-00,194
5784,L21,7355,00-10,24
5787,104,356,00-10,1
5787,104,356,18-00,7
5787,104,370,00-10,59
5787,104,370,10-18,389
5787,104,370,18-00,100
5787,104,3061,00-10,27
5787,104,3061,10-18,31
5787,104,3061,18-00,16
5787,104,3063,18-00,6
5787,104,3066,18-00,7
5787,104,3067,10-18,11
5787,104,3067,18-00,7
5787,104,7873,10-18,1
5787,104,7873,18-00,3
5787,105,395,00-10,151
5787,105,395,10-18,622
5787,105,395,18-00,157
5787,105,417,00-10,12
5787,105,417,10-18,5
5787,105,417,18-00,100
5787,105,2450,00-10,7
5787,105,2452,00-10,1
5787,105,2452,10-18,1
5787,105,2452,18-00,3
5787,105,2453,10-18,3
5787,105,2453,18-00,17
5787,105,2454,00-10,1
5787,105,2454,10-18,3
5787,105,2454,18-00,1
5787,105,2455,10-18,3
5787,105,2455,18-00,6
5787,105,7865,18-00,22
5787,306,1761,00-10,148
5787,306,1761,10-18,729
5787,306,1761,18-00,331
5787,306,3088,00-10,10
5787,306,3158,18-00,4
5787,306,7695,10-18,2
5787,306,7695,18-00,36
5788,104,352,18-00,3
5788,104,366,00-10,10
5788,104,366,10-18,71
5788,104,366,18-00,10
5788,104,3060,10-18,1
5788,104,3060,18-00,3
5788,105,372,00-10,11
5788,105,372,10-18,87
5788,105,372,18-00,21
5788,105,375,00-10,2
5788,105,375,10-18,1
5788,105,376,00-10,1
5788,105,378,10-18,5
5788,105,413,00-10,2
5788,105,413,10-18,8
5788,105,413,18-00,1
5789,104,366,10-18,13
5789,104,366,18-00,10
5789,104,3060,00-10,1
5789,104,3060,10-18,4
5789,104,3060,18-00,1
5789,105,372,00-10,5
5789,105,372,10-18,49
5789,105,372,18-00,17
5789,105,373,18-00,1
5789,105,375,00-10,3
5789,105,376,18-00,2
5789,105,378,10-18,1
5789,105,413,00-10,2
5789,105,413,10-18,2
5789,105,413,18-00,4
5789,142,863,00-10,9
5789,142,863,10-18,9
5789,142,863,18-00,6
5789,D11,223,10-18,1
5789,D11,223,18-00,1
5790,104,356,00-10,4
5790,104,356,18-00,23
5790,104,370,00-10,217
5790,104,370,10-18,646
5790,104,370,18-00,151
5790,104,3061,00-10,72
5790,104,3061,10-18,41
5790,104,3061,18-00,24
5790,104,3063,18-00,2
5790,104,3066,18-00,25
5790,104,3067,00-10,1
5790,104,3067,10-18,7
5790,104,3067,18-00,13
5790,104,7873,18-00,11
5790,105,395,00-10,211
5790,105,395,10-18,795
5790,105,395,18-00,235
5790,105,417,00-10,36
5790,105,417,10-18,6
5790,105,417,18-00,79
5790,105,2403,00-10,9
5790,105,2452,00-10,1
5790,105,2452,10-18,4
5790,105,2452,18-00,1
5790,105,2453,10-18,24
5790,105,2453,18-00,7
5790,105,2454,00-10,22
5790,105,2454,10-18,37
5790,105,2455,00-10,3
5790,105,2455,10-18,2
5790,105,2455,18-00,6
5790,105,2456,00-10,9
5790,105,7865,18-00,36
5790,142,864,10-18,1
5790,142,2207,10-18,3
5790,142,2207,18-00,2
5790,142,2648,10-18,1
5790,142,7899,00-10,166
5790,142,7899,10-18,719
5790,142,7899,18-00,273
5790,142,7900,18-00,1
5790,306,1761,00-10,135
5790,306,1761,10-18,1108
5790,306,1761,18-00,535
5790,306,3088,00-10,76
5790,306,3088,10-18,14
5790,306,3158,18-00,95
5790,306,3236,00-10,27
5790,306,7695,10-18,1
5790,306,7695,18-00,53
5790,D11,224,00-10,233
5790,D11,224,10-18,498
5790,D11,224,18-00,137
5792,104,366,10-18,2
5792,105,372,10-18,2
5792,105,372,18-00,3
5792,306,7666,00-10,1
5792,306,7666,10-18,19
5792,306,7666,18-00,8
5792,D11,223,00-10,18
5794,L6,1583,10-18,3
5795,L6,1584,00-10,8
5795,L6,1584,10-18,4
5795,L6,1584,18-00,4
5797,110,522,00-10,23
5797,110,522,10-18,5
5797,110,522,18-00,4
5797,110,524,10-18,1
5798,G8,3345,10-18,11
5798,G8,3345,18-00,3
5798,G8,3375,10-18,9
5799,G8,3345,00-10,40
5799,G8,3345,10-18,42
5799,G8,3345,18-00,6
5799,G8,3375,00-10,3
5799,G8,3375,10-18,3
5800,G8,3345,00-10,18
5800,G8,3345,10-18,26
5800,G8,3345,18-00,7
5800,G8,3375,00-10,24
5800,G8,3375,10-18,2
5801,G8,3345,00-10,3
5801,G8,3345,10-18,11
5801,G8,3345,18-00,2
5801,G8,3375,00-10,29
5801,G8,3375,10-18,2
5802,G8,3345,00-10,8
5802,G8,3345,10-18,21
5802,G8,3345,18-00,4
5802,G8,3375,00-10,14
5802,G8,3375,10-18,8
5804,L29,3643,00-10,603
5804,L29,3643,10-18,832
5804,L29,3643,18-00,188
5808,174,7721,00-10,7
5808,174,7721,10-18,16
5808,174,7721,18-00,9
5808,174,7768,10-18,1
5808,174,7769,18-00,1
5809,175,1248,00-10,12
5809,175,1248,10-18,18
5809,175,1248,18-00,5
5809,175,1252,00-10,3
5809,175,1252,10-18,1
5809,175,1252,18-00,1
5809,175,1255,10-18,1
5809,G8,3345,00-10,1
5810,175,1259,00-10,21
5810,175,1259,10-18,11
5810,175,1259,18-00,4
5810,175,1260,00-10,1
5810,175,1260,10-18,3
5810,G8,3346,18-00,1
5811,L30,3258,00-10,62
5811,L30,3258,10-18,3112
5811,L30,3258,18-00,568
5811,L30,3259,00-10,24
5811,L30,3259,10-18,44
5812,L30,3258,00-10,24
5812,L30,3258,10-18,9
5813,L30,3259,00-10,652
5813,L30,3259,10-18,425
5813,L30,3259,18-00,20
5814,147,3359,00-10,36
5814,147,3359,10-18,7
5814,147,3359,18-00,8
5814,147,3389,00-10,67
5814,147,3389,10-18,180
5814,147,3389,18-00,98
5814,147,3433,10-18,5
5814,147,3434,10-18,9
5814,147,3434,18-00,4
5814,147,3440,00-10,1
5814,147,3440,10-18,70
5814,147,3440,18-00,15
5814,147,3592,18-00,7
5815,147,3360,00-10,56
5815,147,3360,10-18,10
5815,147,3360,18-00,14
5815,147,3390,00-10,192
5815,147,3390,10-18,165
5815,147,3390,18-00,49
5815,147,3435,18-00,2
5815,147,3436,10-18,3
5815,147,3436,18-00,1
5815,147,3437,00-10,13
5815,147,3437,10-18,1
5815,147,3437,18-00,8
5815,147,3441,00-10,19
5815,147,3441,10-18,78
5815,147,3441,18-00,9
5815,147,3591,18-00,2
5815,329,7367,00-10,7
5815,329,7725,00-10,274
5815,329,7725,10-18,183
5815,329,7725,18-00,67
5815,329,7741,18-00,4
5815,329,7809,00-10,35
5815,329,7809,10-18,124
5815,329,7809,18-00,34
5816,L29,3644,00-10,1
5818,133,2983,00-10,3
5818,L15,2073,00-10,4
5818,L15,2073,10-18,41
5818,L15,2073,18-00,16
5818,L15,7449,18-00,1
5819,133,2095,00-10,9
5819,133,2269,00-10,3
5819,133,2269,10-18,3
5819,133,2269,18-00,8
5819,133,2984,00-10,286
5819,133,2984,18-00,5
5819,133,2986,00-10,26
5819,133,7452,00-10,3
5819,L15,2074,00-10,90
5819,L15,2074,10-18,340
5819,L15,2074,18-00,113
5819,L15,2612,10-18,8
5823,150,1007,00-10,93
5823,150,1007,10-18,98
5823,150,1007,18-00,13
5823,150,3322,18-00,1
5824,150,1000,10-18,2
5825,150,1007,00-10,5
5825,150,1007,10-18,5
5825,150,1007,18-00,1
5826,150,1007,00-10,3
5826,150,1007,18-00,1
5827,150,1007,00-10,36
5827,150,1007,10-18,127
5827,150,1007,18-00,3
5827,150,3322,18-00,2
5828,150,1000,10-18,6
5828,150,1000,18-00,3
5829,150,1007,00-10,4
5829,150,1007,10-18,38
5830,150,1007,00-10,83
5830,150,1007,10-18,113
5830,150,1007,18-00,7
5830,150,3322,18-00,8
5831,150,1000,00-10,3
5831,150,1000,10-18,42
5831,150,1000,18-00,11
5837,G8,3375,10-18,1
5837,G8,3376,10-18,69
5838,147,3360,00-10,42
5838,147,3360,10-18,2
5838,147,3360,18-00,13
5838,147,3390,00-10,162
5838,147,3390,10-18,164
5838,147,3390,18-00,46
5838,147,3436,10-18,19
5838,147,3436,18-00,4
5838,147,3437,00-10,36
5838,147,3437,10-18,1
5838,147,3437,18-00,24
5838,147,3441,00-10,27
5838,147,3441,10-18,59
5838,147,3441,18-00,8
5838,147,3591,18-00,5
5838,G3,3343,00-10,14
5838,G3,3343,10-18,29
5838,G3,3343,18-00,2
5838,L29,3354,00-10,67
5838,L29,3354,10-18,110
5838,L29,3354,18-00,34
5838,L29,3643,00-10,45
5838,L29,3643,10-18,26
5838,L29,3643,18-00,4
5842,155,1031,00-10,9
5842,155,1031,10-18,14
5842,155,1031,18-00,5
5842,155,2036,10-18,1
5843,155,1031,00-10,2
5843,155,1031,10-18,10
5843,155,1031,18-00,7
5843,155,1035,10-18,1
5844,155,1031,00-10,3
5844,155,1031,10-18,16
5844,155,1031,18-00,8
5852,G10,3347,00-10,46
5852,G10,3347,10-18,290
5852,G10,3347,18-00,111
5852,G10,3621,00-10,9
5852,G10,3621,10-18,2
5852,G11,3349,00-10,105
5852,G11,3349,10-18,287
5852,G11,3349,18-00,56
5852,G11,3387,00-10,6
5852,G11,3387,10-18,3
5852,G11,3387,18-00,17
5852,G3,3344,00-10,18
5852,G3,3344,10-18,36
5852,G3,3344,18-00,5
5852,L3,3647,00-10,8
5852,L3,3647,10-18,149
5852,L3,3647,18-00,35
5859,G3,3344,00-10,8
5859,G3,3344,10-18,29
5859,G3,3344,18-00,4
5860,G3,3344,00-10,50
5860,G3,3344,10-18,44
5860,G3,3344,18-00,1
5861,G3,3344,00-10,21
5861,G3,3344,10-18,23
5861,G3,3344,18-00,5
5862,G3,3344,00-10,34
5862,G3,3344,10-18,20
5863,G3,3344,00-10,22
5863,G3,3344,10-18,25
5864,G3,3344,00-10,11
5864,G3,3344,10-18,17
5864,G3,3344,18-00,6
5865,G3,3344,00-10,12
5865,G3,3344,10-18,20
5866,G3,3344,00-10,1
5866,G3,3344,10-18,1
5867,G3,3343,00-10,29
5867,G3,3343,10-18,45
5867,G3,3343,18-00,17
5868,G3,3343,00-10,16
5868,G3,3343,10-18,47
5868,G3,3343,18-00,9
5869,G3,3343,00-10,7
5869,G3,3343,10-18,17
5869,G3,3343,18-00,2
5870,G3,3343,00-10,22
5870,G3,3343,10-18,82
5870,G3,3343,18-00,13
5872,G3,3343,00-10,8
5872,G3,3343,10-18,26
5873,G3,3343,00-10,18
5873,G3,3343,10-18,21
5874,G3,3343,00-10,10
5874,G3,3343,10-18,7
5874,G3,3343,18-00,3
5875,G3,3343,00-10,9
5875,G3,3343,10-18,2
5875,G3,3343,18-00,6
5879,G3,3343,18-00,2
5879,G6,7365,00-10,2
5879,G8,3346,10-18,6
5880,145,3357,00-10,136
5880,145,3357,10-18,940
5880,145,3357,18-00,575
5880,145,3418,00-10,8
5880,145,3418,10-18,62
5880,145,3418,18-00,102
5880,145,3420,00-10,21
5880,145,3420,18-00,2
5880,145,3422,00-10,9
5880,145,3422,10-18,5
5880,145,3422,18-00,3
5880,147,3359,00-10,24
5880,147,3359,10-18,8
5880,147,3359,18-00,12
5880,147,3389,00-10,30
5880,147,3389,10-18,355
5880,147,3389,18-00,216
5880,147,3433,10-18,30
5880,174,7722,00-10,252
5880,174,7722,10-18,328
5880,174,7722,18-00,134
5880,174,7761,00-10,7
5880,174,7761,18-00,7
5880,174,7764,10-18,38
5880,174,7764,18-00,6
5880,2,7576,00-10,84
5880,2,7576,10-18,765
5880,2,7576,18-00,173
5880,2,7577,18-00,21
5880,2,7589,00-10,1629
5880,2,7589,10-18,1609
5880,2,7589,18-00,578
5880,2,7600,10-18,112
5880,526,3369,00-10,170
5880,526,3369,10-18,994
5880,526,3369,18-00,731
5880,526,3543,00-10,17
5880,G10,3347,00-10,998
5880,G10,3347,10-18,1226
5880,G10,3347,18-00,586
5880,G10,3621,00-10,59
5880,G10,3621,10-18,5
5880,G10,3622,10-18,1
5880,G11,3349,00-10,899
5880,G11,3349,10-18,1326
5880,G11,3349,18-00,492
5880,G11,3387,00-10,151
5880,G11,3387,10-18,6
5880,G11,3387,18-00,354
5880,G3,3344,00-10,46
5880,G3,3344,10-18,219
5880,G3,3344,18-00,25
5880,G6,7366,00-10,92
5880,G6,7366,10-18,1059
5880,G6,7366,18-00,647
5880,G8,3345,00-10,203
5880,G8,3345,10-18,1639
5880,G8,3345,18-00,500
5880,G8,3375,00-10,136
5880,G8,3375,10-18,101
5880,L29,3353,00-10,35
5880,L29,3353,10-18,335
5880,L29,3353,18-00,200
5880,L29,3644,00-10,92
5880,L29,3644,10-18,217
5880,L29,3644,18-00,42
5881,2,7574,10-18,193
5881,2,7578,00-10,1080
5881,2,7578,10-18,2254
5881,2,7578,18-00,527
5881,2,7579,00-10,338
5881,2,7579,18-00,9
5881,2,7590,00-10,4460
5881,2,7590,10-18,5499
5881,2,7590,18-00,2478
5881,2,7595,10-18,29
5881,2,7601,00-10,159
5881,2,7601,10-18,123
5881,2,7601,18-00,2
5881,L3,3647,00-10,114
5881,L3,3647,10-18,459
5881,L3,3647,18-00,232
5882,147,3360,00-10,61
5882,147,3360,10-18,36
5882,147,3360,18-00,58
5882,147,3390,00-10,426
5882,147,3390,10-18,628
5882,147,3390,18-00,155
5882,147,3435,10-18,8
5882,147,3436,10-18,22
5882,147,3437,00-10,25
5882,147,3437,10-18,1
5882,147,3437,18-00,68
5882,147,3441,00-10,103
5882,147,3441,10-18,214
5882,147,3441,18-00,13
5882,147,3591,10-18,1
5882,147,3591,18-00,4
5882,174,7721,00-10,332
5882,174,7721,10-18,407
5882,174,7721,18-00,95
5882,174,7768,00-10,3
5882,174,7768,10-18,27
5882,174,7768,18-00,20
5882,174,7769,10-18,55
5882,174,7769,18-00,39
5882,174,7770,18-00,1
5882,174,7772,18-00,2
5882,174,7774,10-18,11
5882,174,7774,18-00,11
5882,174,7783,00-10,83
5882,174,7783,10-18,55
5882,174,7783,18-00,16
5882,L29,3354,00-10,355
5882,L29,3354,10-18,935
5882,L29,3354,18-00,365
5882,L29,3643,00-10,154
5882,L29,3643,10-18,504
5882,L29,3643,18-00,93
5883,G,3338,00-10,4981
5883,G,3338,10-18,4976
5883,G,3338,18-00,1685
5883,G,3382,00-10,657
5883,G,3382,10-18,2709
5883,G,3382,18-00,150
5883,G,3402,00-10,3427
5883,G,3402,10-18,4301
5883,G,3402,18-00,2563
5883,G,3404,00-10,460
5883,G,3404,10-18,3495
5883,G,3404,18-00,308
5883,G,3536,00-10,1328
5883,G,3536,10-18,1536
5883,G,3536,18-00,242
5883,G,3537,00-10,35
5883,G,3537,10-18,7
5883,G,3538,00-10,324
5883,G,3538,10-18,879
5883,G,3539,10-18,90
5883,G,3565,00-10,10
5883,G,3565,10-18,32
5883,G,3565,18-00,70
5883,G,3571,10-18,1
5883,G,3571,18-00,54
5883,G,3649,00-10,107
5883,G,3649,10-18,101
5883,G,3649,18-00,404
5883,G,7462,00-10,3
5883,G,7462,10-18,7
5883,G,7462,18-00,2
5884,D5,3371,00-10,2
5884,D5,3371,10-18,34
5884,D5,3371,18-00,11
5884,D5,3372,00-10,369
5884,D5,3372,10-18,133
5884,D5,3372,18-00,18
5884,G,3337,00-10,822
5884,G,3337,10-18,3200
5884,G,3337,18-00,1659
5884,G,3401,00-10,684
5884,G,3401,10-18,2799
5884,G,3401,18-00,1731
5884,G,3532,00-10,102
5884,G,3532,10-18,785
5884,G,3532,18-00,319
5884,G,3533,00-10,5
5884,G,3533,10-18,4
5884,G,3564,00-10,99
5884,G,3564,10-18,16
5884,G,3564,18-00,1
5884,G,3650,10-18,11
5884,G,3650,18-00,2
5884,G,7460,00-10,3
5884,G,7461,00-10,31
5886,526,3369,00-10,57
5886,526,3369,10-18,348
5886,526,3369,18-00,110
5886,526,3541,00-10,1
5886,526,3543,00-10,1
5887,526,3370,00-10,422
5887,526,3370,10-18,633
5887,526,3370,18-00,276
5887,526,3545,00-10,3
5887,526,7436,00-10,9
5888,526,3369,00-10,98
5888,526,3369,10-18,356
5888,526,3369,18-00,75
5888,526,3543,00-10,5
5889,526,3369,00-10,638
5889,526,3369,10-18,1481
5889,526,3369,18-00,368
5889,526,3543,00-10,29
5890,526,3369,00-10,26
5890,526,3369,10-18,74
5890,526,3369,18-00,13
5890,526,3543,00-10,1
5891,526,3369,00-10,515
5891,526,3369,10-18,1096
5891,526,3369,18-00,248
5891,526,3543,00-10,12
5892,526,3369,00-10,137
5892,526,3369,10-18,471
5892,526,3369,18-00,183
5892,526,3543,00-10,4
5893,526,3369,00-10,434
5893,526,3369,10-18,1078
5893,526,3369,18-00,305
5893,526,3543,00-10,31
5894,G3,3343,00-10,36
5894,G3,3343,10-18,29
5894,G3,3343,18-00,7
5895,G3,3344,00-10,15
5895,G3,3344,10-18,28
5895,G3,3344,18-00,9
5896,G3,3343,00-10,141
5896,G3,3343,10-18,102
5896,G3,3343,18-00,17
5897,G3,3344,00-10,163
5897,G3,3344,10-18,117
5897,G3,3344,18-00,3
5898,G3,3343,00-10,202
5898,G3,3343,10-18,248
5898,G3,3343,18-00,43
5900,G3,3343,00-10,142
5900,G3,3343,10-18,104
5900,G3,3343,18-00,4
5901,G3,3344,00-10,299
5901,G3,3344,10-18,194
5901,G3,3344,18-00,16
5902,G3,3343,00-10,113
5902,G3,3343,10-18,72
5902,G3,3343,18-00,14
5903,G3,3344,00-10,62
5903,G3,3344,10-18,25
5903,G3,3344,18-00,3
5904,526,3370,00-10,332
5904,526,3370,10-18,284
5904,526,3370,18-00,125
5904,526,7436,00-10,2
5905,526,3370,00-10,2158
5905,526,3370,10-18,2456
5905,526,3370,18-00,672
5905,526,3545,00-10,17
5905,526,7436,00-10,27
5905,526,7436,18-00,4
5912,79,8120,00-10,40
5912,79,8120,10-18,123
5912,79,8120,18-00,3
5913,79,8120,00-10,71
5913,79,8120,10-18,108
5913,79,8120,18-00,14
